name,latitude,longitude,empty_slots,free_bikes,banking,ebikes,last_updated,payment-terminal,renting,returning,slots,uid,timestamp,occupancy_rate
Marcel Pourtout - Édouard Manet ,48.87555620763429,2.165596783161164,10,13,False,5,1970-01-01 00:00:01.697702166+00:00,False,1,1,24,25004,2023-10-19 08:13:58.851000+00:00,41.66666666666667
Sahel - Général Michel Bizot,48.84087296479336,2.4044444784522057,25,8,True,3,1970-01-01 00:00:01.697702209+00:00,True,1,1,33,12022,2023-10-19 08:13:58.215000+00:00,75.75757575757575
Saint-Séverin - Saint-Michel,48.852731305488,2.3440927639604,16,13,True,4,1970-01-01 00:00:01.697702227+00:00,True,1,1,30,5033,2023-10-19 08:13:58.365000+00:00,53.333333333333336
Duhamel - André Gide,48.8365662244334,2.312707121097412,20,0,False,0,1970-01-01 00:00:01.697701930+00:00,False,1,1,20,15027,2023-10-19 08:13:58.451000+00:00,100.0
Ancienne Mairie - André Morizet,48.838311,2.234077,12,13,False,4,1970-01-01 00:00:01.697701985+00:00,False,1,1,25,21023,2023-10-19 08:13:57.710000+00:00,48.0
Marceau - Président Wilson,48.8652359,2.3002513,17,13,True,5,1970-01-01 00:00:01.697701987+00:00,True,1,1,32,8046,2023-10-19 08:13:57.840000+00:00,53.125
Bourdonnais - Tour Eiffel,48.860897797941,2.295599598447,5,52,True,6,1970-01-01 00:00:01.697702218+00:00,True,1,1,60,7023,2023-10-19 08:13:56.911000+00:00,8.333333333333332
Lavoisier - Missak Manouchian,48.86286468896063,2.495676465332508,9,8,False,2,1970-01-01 00:00:01.697702136+00:00,False,1,1,18,31105,2023-10-19 08:13:57.222000+00:00,50.0
Guy Môquet - Compoint,48.89213559044868,2.32321947813034,33,2,True,1,1970-01-01 00:00:01.697702122+00:00,True,1,1,36,17006,2023-10-19 08:13:58.275000+00:00,91.66666666666666
René Coty - Place Denfert-Rochereau,48.833056477316,2.3329411447048,28,3,True,2,1970-01-01 00:00:01.697702231+00:00,True,1,1,36,14005,2023-10-19 08:13:58.380000+00:00,77.77777777777779
Place Aristide Briand,48.82189236575831,2.413003742694855,23,12,True,2,1970-01-01 00:00:01.697702233+00:00,True,1,1,35,42205,2023-10-19 08:13:58.277000+00:00,65.71428571428571
Charonne - Alexandre Dumas,48.85607741505607,2.394869327545166,34,0,True,0,1970-01-01 00:00:01.697701893+00:00,True,1,1,35,20014,2023-10-19 08:13:58.242000+00:00,97.14285714285714
Montreuil - République,48.85026349463687,2.4345204234123234,21,3,True,0,1970-01-01 00:00:01.697702218+00:00,True,1,1,25,43004,2023-10-19 08:13:58.024000+00:00,84.0
Mairie de Bagnolet,48.868421318555,2.4179587885737,21,1,True,1,1970-01-01 00:00:01.697702095+00:00,True,1,1,28,31701,2023-10-19 08:13:56.557000+00:00,75.0
Constantine - Université,48.860680473738334,2.314848195584221,14,48,True,18,1970-01-01 00:00:01.697702232+00:00,True,1,1,65,7010,2023-10-19 08:13:58.781000+00:00,21.53846153846154
Legendre - Nollet,48.887742186754224,2.320293079881375,29,0,True,0,1970-01-01 00:00:01.697701958+00:00,True,1,1,30,17110,2023-10-19 08:13:58.379000+00:00,96.66666666666667
Assas - Rennes,48.8492084999386,2.32851454623001,22,10,False,3,1970-01-01 00:00:01.697702217+00:00,False,1,1,32,6025,2023-10-19 08:13:57.816000+00:00,68.75
Fief - République,48.83170888166024,2.255771979689598,2,22,False,5,1970-01-01 00:00:01.697702193+00:00,False,1,1,25,21027,2023-10-19 08:13:58.358000+00:00,8.0
Ménilmontant - Oberkampf,48.866617658681,2.3830134404158,38,1,True,1,1970-01-01 00:00:01.697702223+00:00,True,1,1,40,11029,2023-10-19 08:13:57.260000+00:00,95.0
Reynaldo Hahn - Lagny,48.849266043601794,2.412330328844772,12,7,False,3,1970-01-01 00:00:01.697702128+00:00,False,1,1,19,20005,2023-10-19 08:13:58.238000+00:00,63.1578947368421
Pasteur - Cotentin,48.8389284,2.316356,28,4,False,1,1970-01-01 00:00:01.697701960+00:00,False,1,1,33,15114,2023-10-19 08:13:58.401000+00:00,84.84848484848484
M.- A. Lagroua Weill-Hallé -  F. Dolto,48.82859528385743,2.380220606266108,3,55,True,21,1970-01-01 00:00:01.697702030+00:00,True,1,1,60,13055,2023-10-19 08:13:58.270000+00:00,5.0
Lorraine - Jean Jaurès,48.8863865,2.3825772,16,1,True,0,1970-01-01 00:00:01.697701861+00:00,True,1,1,19,19014,2023-10-19 08:13:57.020000+00:00,84.21052631578947
Bois de Vincennes - Polygone,48.83544491617421,2.431421081436563,42,9,True,2,1970-01-01 00:00:01.697702220+00:00,True,1,1,51,12122,2023-10-19 08:13:58.370000+00:00,82.35294117647058
Mairie du 20ème,48.865302324275,2.3990669846535,24,3,True,3,1970-01-01 00:00:01.697702229+00:00,True,1,1,27,20106,2023-10-19 08:13:58.571000+00:00,88.88888888888889
Colonel Pierre Avia,48.8296843300915,2.275342586850291,2,26,False,0,1970-01-01 00:00:01.697702194+00:00,False,1,1,29,15120,2023-10-19 08:13:58.590000+00:00,6.896551724137931
Championnet.,48.8953643,2.3498166,19,3,False,1,1970-01-01 00:00:01.697702201+00:00,False,1,1,22,18101,2023-10-19 08:13:57.914000+00:00,86.36363636363636
Arthur Auger - Jean Jaurès,48.81373644558524,2.3069277405738835,21,4,False,0,1970-01-01 00:00:01.697702084+00:00,False,1,1,26,21205,2023-10-19 08:13:58.025000+00:00,80.76923076923077
Dantzig - Lefebvre,48.83013921586756,2.295934036374092,32,1,False,0,1970-01-01 00:00:01.697702151+00:00,False,1,1,33,15044,2023-10-19 08:13:57.617000+00:00,96.96969696969697
Verdier - République,48.815403766277,2.31739372015,27,0,False,0,1970-01-01 00:00:01.697702210+00:00,False,1,1,29,21207,2023-10-19 08:13:58.242000+00:00,93.10344827586206
Galilée - Vernet,48.871715878697,2.2985444962978,4,13,False,7,1970-01-01 00:00:01.697702198+00:00,False,1,1,17,8003,2023-10-19 08:13:58.523000+00:00,23.52941176470588
Marché d'Auteuil,48.84842761367387,2.265253821160005,2,27,True,11,1970-01-01 00:00:01.697702210+00:00,True,1,1,32,16033,2023-10-19 08:13:57.010000+00:00,6.25
Victor Hugo - Bineau,48.88758225888669,2.2783890366554265,7,16,True,8,1970-01-01 00:00:01.697702228+00:00,True,1,1,25,22014,2023-10-19 08:13:58.579000+00:00,28.000000000000004
Volontaires - Vaugirard,48.84132050184004,2.30808901725357,31,3,True,1,1970-01-01 00:00:01.697701981+00:00,True,1,1,34,15014,2023-10-19 08:13:57.216000+00:00,91.17647058823529
Passy - Place du Costa Rica,48.8584893,2.2839655,22,10,True,5,1970-01-01 00:00:01.697701981+00:00,True,1,1,33,16023,2023-10-19 08:13:56.794000+00:00,66.66666666666666
Guillaume Bertrand - République,48.863825174341,2.380906377155,31,3,False,1,1970-01-01 00:00:01.697702177+00:00,False,1,1,38,11028,2023-10-19 08:13:58.254000+00:00,81.57894736842105
Regard - Rennes,48.847385404956,2.3268555477262,38,8,False,1,1970-01-01 00:00:01.697702227+00:00,False,1,1,46,6004,2023-10-19 08:13:58.025000+00:00,82.6086956521739
Louis Blanc - Aqueduc,48.88203018259946,2.3635615780949597,30,4,True,3,1970-01-01 00:00:01.697702213+00:00,True,1,1,37,10031,2023-10-19 08:13:56.626000+00:00,81.08108108108108
Philippe-Auguste,48.851853488265,2.3932945355773,42,6,False,6,1970-01-01 00:00:01.697701999+00:00,False,1,1,48,11016,2023-10-19 08:13:58.532000+00:00,87.5
Porte de Charenton,48.83124010585643,2.3989107459783554,59,8,True,7,1970-01-01 00:00:01.697702029+00:00,True,1,1,67,12040,2023-10-19 08:13:57.686000+00:00,88.05970149253731
Hôtel de Ville de Rueil-Malmaison,48.878194,2.181724,17,3,True,2,1970-01-01 00:00:01.697702008+00:00,True,1,1,20,25002,2023-10-19 08:13:58.265000+00:00,85.0
Arsonval - Falguière,48.84040040365445,2.313117867297474,24,0,False,0,1970-01-01 00:00:01.697701827+00:00,False,1,1,25,15113,2023-10-19 08:13:58.311000+00:00,96.0
Etienne Dolet - Place Maurice Chevalier,48.86798303359366,2.3851405311143026,32,1,True,1,1970-01-01 00:00:01.697701944+00:00,True,1,1,33,20033,2023-10-19 08:13:58.443000+00:00,96.96969696969697
Carpeaux - Place Jacques Froment,48.8906542,2.3309428,17,1,True,1,1970-01-01 00:00:01.697702120+00:00,True,1,1,19,18018,2023-10-19 08:13:57.889000+00:00,89.47368421052632
Place d'Italie - Soeur Rosalie,48.831908520394,2.3546943448098,46,4,True,3,1970-01-01 00:00:01.697702175+00:00,True,1,1,52,13008,2023-10-19 08:13:58.163000+00:00,88.46153846153845
Jean Bologne - Passy,48.85756688978447,2.280027395306772,11,8,False,0,1970-01-01 00:00:01.697702153+00:00,False,1,1,19,16022,2023-10-19 08:13:58.128000+00:00,57.89473684210527
Saint-Marcel - Hôpital,48.83950442458303,2.360989417022932,17,4,True,2,1970-01-01 00:00:01.697702152+00:00,True,1,1,21,13013,2023-10-19 08:13:58.139000+00:00,80.95238095238095
Geoffroy-Saint-Hilaire - Saint-Marcel,48.83907826424974,2.356877340669728,15,0,False,0,1970-01-01 00:00:01.697702217+00:00,False,1,1,17,5105,2023-10-19 08:13:58.296000+00:00,88.23529411764706
Pyrénées - Dagorno,48.855425770695085,2.405164316296577,19,1,False,0,1970-01-01 00:00:01.697702157+00:00,False,1,1,20,20011,2023-10-19 08:13:58.823000+00:00,95.0
Place Saint-André des Arts,48.852886173881,2.3426544293761,33,2,True,1,1970-01-01 00:00:01.697702221+00:00,True,0,0,37,6020,2023-10-19 08:13:57.969000+00:00,89.1891891891892
Saint-Maur - République,48.86418586145509,2.378317415714264,33,3,True,2,1970-01-01 00:00:01.697701985+00:00,True,1,1,38,11018,2023-10-19 08:13:58.126000+00:00,86.8421052631579
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,33,15,True,10,1970-01-01 00:00:01.697701876+00:00,True,1,1,49,6005,2023-10-19 08:13:58.267000+00:00,67.3469387755102
Bobillot - Moulin des Prés,48.828657346203,2.353020646317,26,1,True,1,1970-01-01 00:00:01.697702133+00:00,True,1,1,28,13023,2023-10-19 08:13:58.406000+00:00,92.85714285714286
Rond-Point Rhin et Danube,48.84045282099176,2.2280225157737736,13,37,True,3,1970-01-01 00:00:01.697702089+00:00,True,1,1,53,21007,2023-10-19 08:13:58.272000+00:00,24.528301886792452
Flandre - Ourcq,48.89260159189023,2.3790915682911877,24,5,True,3,1970-01-01 00:00:01.697702216+00:00,True,1,1,30,19007,2023-10-19 08:13:56.546000+00:00,80.0
Point du Jour - Jean Jaurès,48.82875314143647,2.245911467014621,22,4,True,1,1970-01-01 00:00:01.697701711+00:00,True,1,1,26,21016,2023-10-19 08:13:58.261000+00:00,84.61538461538461
Commandant Charcot - Bretteville,48.87530570765423,2.2558460757136345,25,11,True,1,1970-01-01 00:00:01.697702134+00:00,True,1,1,36,22007,2023-10-19 08:13:58.577000+00:00,69.44444444444444
Colisée - Champs-Elysées,48.870475399387,2.3076190799475,0,16,True,9,1970-01-01 00:00:01.697702216+00:00,True,1,1,24,8039,2023-10-19 08:13:56.597000+00:00,0.0
Crimée - Ourcq,48.894104140316266,2.372946088467279,51,2,True,2,1970-01-01 00:00:01.697702225+00:00,True,1,1,56,19001,2023-10-19 08:13:58.233000+00:00,91.07142857142857
Metz - Marne,48.891163,2.3865705,33,0,True,0,1970-01-01 00:00:01.697701783+00:00,True,1,1,33,19123,2023-10-19 08:13:57.631000+00:00,100.0
Saint-Mandé - Docteur Arnold Netter,48.84462585769668,2.404946386814118,35,4,True,2,1970-01-01 00:00:01.697702066+00:00,True,1,1,39,12017,2023-10-19 08:13:58.127000+00:00,89.74358974358975
Bertrand Sincholle - Henri Barbusse,48.89925982394349,2.3042294383049016,2,19,True,15,1970-01-01 00:00:01.697702214+00:00,True,1,1,23,21107,2023-10-19 08:13:57.336000+00:00,8.695652173913043
Lacépède - Linné,48.8437035476636,2.354651279747486,35,19,True,4,1970-01-01 00:00:01.697702132+00:00,True,1,1,54,5031,2023-10-19 08:13:57.419000+00:00,64.81481481481481
Jacquier - Didot,48.82953336292279,2.318179272115231,29,1,True,0,1970-01-01 00:00:01.697701837+00:00,True,1,1,30,14025,2023-10-19 08:13:57.407000+00:00,96.66666666666667
Général Michel Bizot - Claude Decaen,48.83481262982544,2.400927788127704,32,5,True,2,1970-01-01 00:00:01.697702033+00:00,True,1,1,38,12039,2023-10-19 08:13:58.137000+00:00,84.21052631578947
Ivry - Baudricourt,48.824695995415006,2.363106073577468,17,2,False,2,1970-01-01 00:00:01.697702202+00:00,False,1,1,20,13037,2023-10-19 08:13:58.169000+00:00,85.0
Guynemer - Jardin du Luxembourg,48.8466127,2.3325478,21,15,True,7,1970-01-01 00:00:01.697702044+00:00,True,1,1,36,6009,2023-10-19 08:13:57.914000+00:00,58.333333333333336
Square Gilbert Thomain,48.90717373809284,2.2695400938391685,13,4,False,2,1970-01-01 00:00:01.697702216+00:00,False,1,1,20,26007,2023-10-19 08:13:56.814000+00:00,65.0
Magenta - Chabrol,48.876495350882,2.3560990020633,20,3,True,2,1970-01-01 00:00:01.697702182+00:00,True,1,1,24,10201,2023-10-19 08:13:58.513000+00:00,83.33333333333334
Jessaint - Marx Dormoy,48.88484543106364,2.358930408954621,26,3,False,1,1970-01-01 00:00:01.697702200+00:00,False,1,1,30,18142,2023-10-19 08:13:58.514000+00:00,86.66666666666667
République - Auguste Perret,48.78695280952244,2.3518594354391094,28,2,False,2,1970-01-01 00:00:01.697702168+00:00,False,1,1,30,48009,2023-10-19 08:13:57.019000+00:00,93.33333333333333
Danielle Casanova - Ledru-Rollin,48.815783497876815,2.383259721100331,27,0,False,0,1970-01-01 00:00:01.697702225+00:00,False,1,1,28,42024,2023-10-19 08:13:57.814000+00:00,96.42857142857143
Cossonnerie - Sébastopol,48.86132665908402,2.349419631063938,16,9,False,6,1970-01-01 00:00:01.697702182+00:00,False,1,1,24,1119,2023-10-19 08:13:58.682000+00:00,66.66666666666666
Lucien Bossoutrot - Général Martial Vallin,48.836956046311,2.2741072252393,0,39,False,12,1970-01-01 00:00:01.697702174+00:00,False,1,1,39,15057,2023-10-19 08:13:56.669000+00:00,0.0
Quai de Béthune - Pont de la Tournelle,48.85097433194032,2.356307208538055,20,2,True,2,1970-01-01 00:00:01.697702146+00:00,True,1,1,25,4108,2023-10-19 08:13:56.964000+00:00,80.0
Ecole Vétérinaire,48.81488859822486,2.4224362157779,3,31,True,0,1970-01-01 00:00:01.697702037+00:00,True,1,1,36,47005,2023-10-19 08:13:57.938000+00:00,8.333333333333332
Belfort - Victor Hugo,48.9018492,2.3172724,2,21,False,0,1970-01-01 00:00:01.697702040+00:00,False,1,1,24,21119,2023-10-19 08:13:57.199000+00:00,8.333333333333332
Stalingrad - Henri Luisette,48.78363092456589,2.366935946761926,26,0,False,0,1970-01-01 00:00:01.697701873+00:00,False,1,1,26,48012,2023-10-19 08:13:58.678000+00:00,100.0
Youri Gagarine - Commune de Paris,48.782427463041,2.3939734697342,6,25,False,3,1970-01-01 00:00:01.697702066+00:00,False,1,1,33,44008,2023-10-19 08:13:57.067000+00:00,18.181818181818183
Strasbourg - Saint-Denis,48.869601642433,2.3542908579111,11,5,False,1,1970-01-01 00:00:01.697702124+00:00,False,1,1,16,10166,2023-10-19 08:13:57.613000+00:00,68.75
Arche - Léonard de Vinci,48.89790972494496,2.2383723043644914,8,19,True,10,1970-01-01 00:00:01.697702202+00:00,True,1,1,28,24001,2023-10-19 08:13:57.658000+00:00,28.57142857142857
Parvis Robert Schuman - Roger Salengro,48.812657470558754,2.1921751275658607,23,1,False,1,1970-01-01 00:00:01.697701771+00:00,False,1,1,24,23701,2023-10-19 08:13:56.665000+00:00,95.83333333333334
Champeaux - Gallieni,48.86445913468464,2.416177801787853,43,3,True,3,1970-01-01 00:00:01.697701897+00:00,True,1,1,50,31705,2023-10-19 08:13:58.398000+00:00,86.0
Wilson - Landy,48.91516726221354,2.357633225619793,8,31,False,8,1970-01-01 00:00:01.697702152+00:00,False,1,1,40,32004,2023-10-19 08:13:58.136000+00:00,20.0
Chancé Milly - Cimetière Communal Sud,48.89687189382465,2.303922325372696,27,4,False,3,1970-01-01 00:00:01.697702224+00:00,False,1,1,32,21115,2023-10-19 08:13:58.459000+00:00,84.375
Gustave Eiffel - Parc des Impressionnistes,48.90390619651018,2.2946908324956894,27,2,True,0,1970-01-01 00:00:01.697702063+00:00,True,1,1,30,21114,2023-10-19 08:13:57.953000+00:00,90.0
Lally-Tollendal - Armand Carrel,48.88270066221072,2.374717555940151,27,1,True,1,1970-01-01 00:00:01.697701672+00:00,True,1,1,28,19012,2023-10-19 08:13:58.499000+00:00,96.42857142857143
Réaumur - Montmartre,48.868230999759,2.3438260338876,1,18,False,6,1970-01-01 00:00:01.697701948+00:00,False,1,1,19,2109,2023-10-19 08:13:58.460000+00:00,5.263157894736842
Barbès - Monique Maunoury,48.81552718820216,2.3687169334905405,37,0,False,0,1970-01-01 00:00:01.697702046+00:00,False,1,1,40,42026,2023-10-19 08:13:57.055000+00:00,92.5
République - Louis Loucheur,48.823549261189,2.5101865455508,17,20,True,11,1970-01-01 00:00:01.697702035+00:00,True,1,1,37,45004,2023-10-19 08:13:57.238000+00:00,45.94594594594595
Convention - Lourmel,48.84205504165568,2.2859910875558853,29,5,True,4,1970-01-01 00:00:01.697702079+00:00,True,1,1,36,15062,2023-10-19 08:13:58.416000+00:00,80.55555555555556
Gare de Nogent-le-Perreux,48.83842553348809,2.493693307042122,11,21,True,4,1970-01-01 00:00:01.697702215+00:00,True,1,1,32,41303,2023-10-19 08:13:56.499000+00:00,34.375
Nanterre - Université,48.901365,2.212693,16,4,True,4,1970-01-01 00:00:01.697701793+00:00,True,1,1,20,92004,2023-10-19 08:13:56.458000+00:00,80.0
Square Victor Basch,48.914304862261,2.2289156913757,20,0,True,0,1970-01-01 00:00:01.688146417+00:00,True,0,0,20,27001,2023-10-19 08:13:57.297000+00:00,100.0
Parc Pierre Lagravère,48.92650488131725,2.239069678491417,3,23,False,8,1970-01-01 00:00:01.697702164+00:00,False,1,1,30,27002,2023-10-19 08:13:57.724000+00:00,10.0
Pierre Larousse - Raymond Losserand,48.83059564231877,2.3119183257222176,27,1,True,1,1970-01-01 00:00:01.697701987+00:00,True,1,1,30,14139,2023-10-19 08:13:57.352000+00:00,90.0
Gare RER - Canadiens,48.81995307955795,2.464176752459464,40,5,True,4,1970-01-01 00:00:01.697702219+00:00,True,1,1,45,43401,2023-10-19 08:13:57.268000+00:00,88.88888888888889
Quai de la Gare - Pont de Bercy,48.83730787972,2.3740861260598,21,7,False,5,1970-01-01 00:00:01.697702181+00:00,False,1,1,30,13128,2023-10-19 08:13:57.511000+00:00,70.0
Cité de la Musique,48.888796556487,2.3925811931922,44,14,True,4,1970-01-01 00:00:01.697702187+00:00,True,1,1,60,19018,2023-10-19 08:13:58.409000+00:00,73.33333333333333
Hôpital Robert Debré,48.88005222200894,2.4008650346327003,31,0,False,0,1970-01-01 00:00:01.697702159+00:00,False,1,1,33,19036,2023-10-19 08:13:58.470000+00:00,93.93939393939394
Basilique,48.93626891059109,2.3588666820200914,15,6,True,4,1970-01-01 00:00:01.697701881+00:00,True,1,1,22,32017,2023-10-19 08:13:58.474000+00:00,68.18181818181817
Quai Jules Guesde - Saint-Simon,48.80391487218989,2.408966162027371,3,26,False,4,1970-01-01 00:00:01.697702228+00:00,False,1,1,30,44001,2023-10-19 08:13:58.087000+00:00,10.0
Karl Marx,48.784527937293184,2.3646667979455587,14,2,True,2,1970-01-01 00:00:01.697702204+00:00,True,1,1,16,48010,2023-10-19 08:13:58.190000+00:00,87.5
Sèvres - Général Leclerc,48.83012155905476,2.231426239013672,1,26,False,7,1970-01-01 00:00:01.697702040+00:00,False,1,1,30,21026,2023-10-19 08:13:56.558000+00:00,3.3333333333333335
Parc Départemental des Hautes-Bruyères,48.79345790139895,2.3509012162685394,30,0,True,0,1970-01-01 00:00:01.696982400+00:00,True,0,0,30,48007,2023-10-19 08:13:57.981000+00:00,100.0
Cours de Vincennes - Davout,48.847238029966,2.4107042336225,34,13,True,6,1970-01-01 00:00:01.697702227+00:00,True,1,1,48,20047,2023-10-19 08:13:57.054000+00:00,70.83333333333334
Borrégo - Gambetta,48.87330497045532,2.4014145880937576,24,0,True,0,1970-01-01 00:00:01.697701991+00:00,True,1,1,25,20137,2023-10-19 08:13:58.332000+00:00,96.0
Petit - Georges Thill,48.88603131999171,2.3895753175020222,19,1,False,1,1970-01-01 00:00:01.697702210+00:00,False,1,1,23,19201,2023-10-19 08:13:58.584000+00:00,82.6086956521739
Gare de Bellevue,48.8192404685572,2.2295309230685234,19,1,False,1,1970-01-01 00:00:01.697701973+00:00,False,1,1,20,21953,2023-10-19 08:13:58.313000+00:00,95.0
Kléber - National,48.90633389871224,2.2393910586833954,15,4,True,3,1970-01-01 00:00:01.697702017+00:00,True,1,1,20,22502,2023-10-19 08:13:57.473000+00:00,75.0
Saint-Denis - Université,48.94563430946964,2.3638297989964485,4,20,True,11,1970-01-01 00:00:01.697702200+00:00,True,1,1,24,32013,2023-10-19 08:13:58.231000+00:00,16.666666666666664
Halle Freyssinet - Parvis Alan Turing,48.832846814471,2.3711421713233,6,17,False,6,1970-01-01 00:00:01.697702057+00:00,False,1,1,23,13051,2023-10-19 08:13:57.310000+00:00,26.08695652173913
Cours de Vincennes - Soult,48.846918761569,2.4105220288038,42,2,True,2,1970-01-01 00:00:01.697702231+00:00,True,1,1,45,12020,2023-10-19 08:13:58.481000+00:00,93.33333333333333
Val-Fleury,48.807671407991,2.2407217696309,16,7,True,6,1970-01-01 00:00:01.697702154+00:00,True,1,1,23,21954,2023-10-19 08:13:57.863000+00:00,69.56521739130434
Mûriers - Père Lachaise,48.86413050966805,2.39164982067019,17,3,False,3,1970-01-01 00:00:01.697702217+00:00,False,1,1,20,20142,2023-10-19 08:13:57.980000+00:00,85.0
Clignancourt - Sofia,48.88511992309783,2.34719488842051,15,1,False,1,1970-01-01 00:00:01.697702160+00:00,False,1,1,19,18141,2023-10-19 08:13:57.063000+00:00,78.94736842105263
BNF - Bibliothèque Nationale de France,48.8350268238,2.3760157451034,6,37,True,11,1970-01-01 00:00:01.697701945+00:00,True,1,1,42,13123,2023-10-19 08:13:57.458000+00:00,14.285714285714285
Pereire - Saussure,48.888229075478,2.3101296275854,29,3,False,2,1970-01-01 00:00:01.697701874+00:00,False,1,1,32,17117,2023-10-19 08:13:57.447000+00:00,90.625
Waldeck Rochet - Germaine Tillon,48.91105960199651,2.3676301538944244,5,26,False,11,1970-01-01 00:00:01.697702232+00:00,False,1,1,31,33020,2023-10-19 08:13:58.586000+00:00,16.129032258064516
Saint-Marc - Feydeau,48.870310661422,2.3419791832566,8,27,True,6,1970-01-01 00:00:01.697702184+00:00,True,1,1,37,2102,2023-10-19 08:13:57.494000+00:00,21.62162162162162
Place Amédée Gordini - Lefebvre,48.83061737745,2.2920634208276,32,4,False,1,1970-01-01 00:00:01.697701631+00:00,False,1,1,38,15201,2023-10-19 08:13:58.599000+00:00,84.21052631578947
Dominique Pado - Croix Nivert,48.83648798164934,2.289725057780742,19,2,False,0,1970-01-01 00:00:01.697702153+00:00,False,1,1,22,15050,2023-10-19 08:13:58.340000+00:00,86.36363636363636
Guy Môquet - Parvis Georges Marchais,48.79518840095975,2.35943466424942,23,6,False,6,1970-01-01 00:00:01.697702008+00:00,False,1,1,30,48008,2023-10-19 08:13:57.719000+00:00,76.66666666666667
Redoute - Les Courtilles,48.929867194519,2.2836696356535,16,22,False,6,1970-01-01 00:00:01.697702197+00:00,False,1,1,40,26002,2023-10-19 08:13:57.209000+00:00,40.0
Argenteuil - Voltaire,48.91864865955558,2.281411215662956,12,2,False,1,1970-01-01 00:00:01.697701963+00:00,False,1,1,16,26003,2023-10-19 08:13:57.798000+00:00,75.0
Hôtel de Ville de Chaville,48.80887149094033,2.188134044408798,19,1,False,0,1970-01-01 00:00:01.697701738+00:00,False,1,1,20,23702,2023-10-19 08:13:58.750000+00:00,95.0
Pesaro - Préfecture,48.89577046284005,2.223908342421055,1,21,True,15,1970-01-01 00:00:01.697701918+00:00,True,1,1,22,92007,2023-10-19 08:13:57.791000+00:00,4.545454545454546
Erasme - Ulm,48.84264375274712,2.3445946723222733,0,23,False,9,1970-01-01 00:00:01.697702229+00:00,False,1,1,24,5124,2023-10-19 08:13:58.513000+00:00,0.0
Verdier - Jean Jaurès,48.81614048711214,2.3123561963438988,20,13,True,7,1970-01-01 00:00:01.697702089+00:00,True,1,1,33,21215,2023-10-19 08:13:57.165000+00:00,60.60606060606061
Charles de Gaulle - Sablonville,48.87991924860035,2.2763770446181297,17,8,False,8,1970-01-01 00:00:01.697702071+00:00,False,1,1,26,22016,2023-10-19 08:13:58.412000+00:00,65.38461538461539
Pasteur - Gambetta,48.84572797384512,2.4236011505126958,2,17,True,4,1970-01-01 00:00:01.697702229+00:00,True,1,1,19,41606,2023-10-19 08:13:58.216000+00:00,10.526315789473683
Verdun - Carnot,48.80843937606495,2.373795211315155,26,2,False,1,1970-01-01 00:00:01.697702174+00:00,False,1,1,28,42028,2023-10-19 08:13:58.255000+00:00,92.85714285714286
Pierre et Marie Curie - Julien Grimau,48.870714014863225,2.424097023904324,13,4,False,3,1970-01-01 00:00:01.697701827+00:00,False,1,1,18,31702,2023-10-19 08:13:57.482000+00:00,72.22222222222221
Place de la Porte de Paris,48.93009363207303,2.356403768062592,29,11,True,6,1970-01-01 00:00:01.697702087+00:00,True,1,1,40,32016,2023-10-19 08:13:58.285000+00:00,72.5
Sèvres-Gallieni,48.837809408957,2.2281519323587,5,22,False,15,1970-01-01 00:00:01.697702218+00:00,False,1,1,27,21032,2023-10-19 08:13:58.701000+00:00,18.51851851851852
Madeleine Michelis - Roule,48.88260431301364,2.2773634269833565,19,6,True,4,1970-01-01 00:00:01.697702020+00:00,True,1,1,25,22012,2023-10-19 08:13:57.346000+00:00,76.0
Victor Hugo - Gare,48.92313395265796,2.2600970417261124,9,12,True,1,1970-01-01 00:00:01.697701977+00:00,True,1,1,22,27006,2023-10-19 08:13:58.130000+00:00,40.909090909090914
Marx Dormoy - Château Sainte-Barbe,48.79178234105533,2.297856844961643,22,0,False,0,1970-01-01 00:00:01.697702028+00:00,False,1,1,22,22601,2023-10-19 08:13:58.506000+00:00,100.0
Gare de Robinson,48.7799259211605,2.281828634440899,29,1,True,1,1970-01-01 00:00:01.697702045+00:00,True,1,1,30,23303,2023-10-19 08:13:57.460000+00:00,96.66666666666667
Saint-Cloud - Hippodrome,48.85772148887421,2.2549109905958176,23,6,False,3,1970-01-01 00:00:01.697701942+00:00,False,1,1,30,16138,2023-10-19 08:13:56.775000+00:00,76.66666666666667
Gare de Chaville Rive Gauche,48.80516030434533,2.188277207314968,16,2,True,0,1970-01-01 00:00:01.697701951+00:00,True,1,1,18,23703,2023-10-19 08:13:57.762000+00:00,88.88888888888889
Voltaire - Anatole France,48.8919993602569,2.284262739121914,25,0,True,0,1970-01-01 00:00:01.697702188+00:00,True,1,1,27,23010,2023-10-19 08:13:57.761000+00:00,92.5925925925926
André Theuriet - Blagis,48.77977325745441,2.3130525648593903,15,15,False,7,1970-01-01 00:00:01.697702183+00:00,False,1,1,30,23042,2023-10-19 08:13:58.440000+00:00,50.0
Adolphe Lalyre - Armand Silvestre,48.90406266961591,2.273416221141815,37,3,False,2,1970-01-01 00:00:01.697702229+00:00,False,1,1,40,24006,2023-10-19 08:13:58.499000+00:00,92.5
